柴胡	石斛	4
柴胡	石韦	2
柴胡	使君子	4
柴胡	苏合香	1
柴胡	锁阳	2
柴胡	檀香	6
柴胡	天冬	7
柴胡	天花粉	15
柴胡	天南星	2
柴胡	天竺黄	5
柴胡	葶苈子	4
柴胡	土贝母	5
柴胡	土木香	4
柴胡	威灵仙	4
柴胡	乌药	21
柴胡	吴茱萸	4
柴胡	五加皮	2
柴胡	五味子	29
柴胡	西洋参	2
柴胡	细辛	14
柴胡	夏枯草	20
柴胡	香加皮	1
柴胡	香薷	8
柴胡	香橼	3
柴胡	小茴香	4
柴胡	小蓟	1
柴胡	薤白	1
柴胡	辛夷	4
柴胡	徐长卿	3
柴胡	续断	16
柴胡	玄参	24
柴胡	延胡索	54
柴胡	野菊花	6
柴胡	益母草	11
柴胡	薏苡仁	4
柴胡	茵陈	41
柴胡	淫羊藿	11
柴胡	鱼腥草	3
柴胡	玉竹	1
柴胡	郁金	56
柴胡	远志	10
柴胡	皂角刺	8
柴胡	泽兰	5
柴胡	泽泻	20
柴胡	浙贝母	6
柴胡	知母	18
柴胡	栀子	46
柴胡	枳壳	55
柴胡	枳实	18
柴胡	猪牙皂	4
柴胡	竹茹	6
柴胡	紫草	3
柴胡	紫花地丁	4
柴胡	紫苏梗	1
柴胡	紫苏叶	15
柴胡	紫苏子	2
柴胡	紫菀	1
常山	陈皮	2
常山	大黄	1
常山	防风	1
常山	厚朴	2
常山	黄连	1
常山	黄芩	1
常山	苦参	1
常山	莲子心	1
常山	麻黄	1
常山	羌活	1
常山	青皮	2
常山	人参	1
常山	山楂	1
常山	细辛	1
常山	枳壳	1
常山	猪牙皂	1
车前草	陈皮	5
车前草	赤芍	2
车前草	川木通	1
车前草	川芎	2
车前草	大黄	4
车前草	大青叶	1
车前草	丹参	1
车前草	灯心草	1
车前草	丁香	1
车前草	独活	1
车前草	番泻叶	2
车前草	防风	1
车前草	高良姜	1
车前草	葛根	2
车前草	广藿香	2
车前草	广金钱草	5
车前草	海金沙	1
车前草	厚朴	2
车前草	虎杖	2
车前草	黄柏	2
车前草	黄连	1
车前草	黄芪	1
车前草	黄芩	2
车前草	鸡骨草	2
车前草	鸡血藤	2
车前草	姜黄	1
车前草	金银花	1
车前草	荆芥	1
车前草	救必应	2
车前草	苦杏仁	2
车前草	莱菔子	1
车前草	龙胆	1
车前草	麻黄	2
车前草	马鞭草	2
车前草	马齿苋	1
车前草	麦冬	1
车前草	满山红	1
车前草	墨旱莲	1
车前草	木香	2
车前草	牛蒡子	1
车前草	枇杷叶	1
车前草	蒲公英	6
车前草	千里光	1
车前草	前胡	1
车前草	羌活	1
车前草	青皮	1
车前草	人参	1
车前草	忍冬藤	2
车前草	肉豆蔻	1
车前草	肉桂	1
车前草	桑白皮	1
车前草	桑叶	1
车前草	砂仁	1
车前草	山楂	1
车前草	石榴皮	2
车前草	石韦	2
车前草	使君子	1
车前草	檀香	1
车前草	天冬	1
车前草	乌药	1
车前草	吴茱萸	1
车前草	夏枯草	1
车前草	鸭跖草	1
车前草	洋金花	1
车前草	野菊花	1
车前草	一枝黄花	1
车前草	益母草	4
车前草	薏苡仁	2
车前草	茵陈	2
车前草	淫羊藿	1
车前草	郁金	1
车前草	泽兰	1
车前草	泽泻	1
车前草	浙贝母	1
车前草	栀子	2
车前草	枳实	1
车前草	紫苏梗	1
车前草	紫苏叶	3
车前子	沉香	1
车前子	陈皮	18
车前子	赤芍	22
车前子	川贝母	1
车前子	川楝子	1
车前子	川木通	7
车前子	川芎	10
车前子	垂盆草	1
车前子	刺五加	1
车前子	大黄	22
车前子	大蓟	2
车前子	大青叶	1
车前子	大枣	1
车前子	丹参	8
车前子	淡竹叶	1
车前子	当归	32
车前子	灯心草	4
车前子	地骨皮	5
车前子	地黄	21
车前子	地榆	2
车前子	丁香	2
车前子	豆蔻	2
车前子	独活	1
车前子	杜仲	5
车前子	防风	7
车前子	防己	1
车前子	附子	12
车前子	覆盆子	17
车前子	甘松	1
车前子	干姜	1
车前子	高良姜	1
车前子	葛根	3
车前子	钩藤	1
车前子	广藿香	4
车前子	广金钱草	4
车前子	桂枝	5
车前子	海金沙	3
车前子	何首乌	2
车前子	红参	6
车前子	红花	7
车前子	厚朴	7
车前子	胡黄连	1
车前子	虎杖	6
车前子	花椒	1
车前子	化橘红	1
车前子	槐花	1
车前子	黄柏	21
车前子	黄连	12
车前子	黄芪	22
车前子	黄芩	16
车前子	积雪草	1
车前子	蒺藜	7
车前子	姜黄	1
车前子	金银花	9
车前子	荆芥	11
车前子	韭菜子	3
车前子	菊花	12
车前子	决明子	6
车前子	苦杏仁	6
车前子	莱菔子	3
车前子	连钱草	2
车前子	连翘	8
车前子	龙胆	6
车前子	芦根	1
车前子	麻黄	3
车前子	马齿苋	4
车前子	麦冬	11
车前子	密蒙花	3
车前子	墨旱莲	3
车前子	牡丹皮	18
车前子	木瓜	4
车前子	木通	10
车前子	木香	11
车前子	南五味子	1
车前子	牛蒡子	2
车前子	女贞子	12
车前子	枇杷叶	2
车前子	蒲公英	8
车前子	牵牛子	1
车前子	前胡	2
车前子	茜草	5
车前子	羌活	2
车前子	青蒿	1
车前子	青皮	4
车前子	青葙子	3
车前子	人参	12
车前子	忍冬藤	2
车前子	肉苁蓉	12
车前子	肉豆蔻	2
车前子	肉桂	15
车前子	乳香	2
车前子	三七	4
车前子	桑白皮	3
车前子	桑叶	2
车前子	砂仁	6
车前子	山豆根	1
车前子	山楂	10
车前子	山茱萸	10
车前子	蛇床子	8
车前子	射干	1
车前子	升麻	2
车前子	石菖蒲	3
车前子	石斛	3
车前子	石榴皮	2
车前子	石韦	5
车前子	使君子	1
车前子	锁阳	3
车前子	檀香	1
车前子	天冬	2
车前子	天花粉	5
车前子	天竺黄	1
车前子	葶苈子	3
车前子	乌药	3
车前子	五味子	32
车前子	西洋参	1
车前子	细辛	1
车前子	夏枯草	8
车前子	香薷	3
车前子	小茴香	6
车前子	小蓟	2
车前子	徐长卿	2
车前子	续断	4
车前子	玄参	4
车前子	延胡索	3
车前子	野菊花	2
车前子	益母草	3
车前子	薏苡仁	5
车前子	茵陈	4
车前子	淫羊藿	19
车前子	鱼腥草	1
车前子	玉竹	1
车前子	郁金	1
车前子	预知子	1
车前子	远志	7
车前子	皂角刺	1
车前子	泽兰	5
车前子	泽泻	34
车前子	知母	7
车前子	栀子	20
车前子	枳壳	9
车前子	枳实	3
车前子	紫花地丁	1
沉香	陈皮	49
沉香	赤芍	15
沉香	川贝母	14
沉香	川楝子	19
沉香	川木香	3
沉香	川芎	45
沉香	穿心莲	4
沉香	大黄	19
沉香	大蒜	2
沉香	大枣	3
沉香	丹参	11
沉香	当归	51
沉香	刀豆	1
沉香	地骨皮	1
沉香	地黄	20
沉香	丁香	87
沉香	豆蔻	44
沉香	杜仲	16
沉香	防风	17
沉香	佛手	7
沉香	附子	13
沉香	覆盆子	6
沉香	甘松	3
沉香	甘遂	1
沉香	干姜	9
沉香	高良姜	9
沉香	藁本	1
沉香	葛根	11
沉香	钩藤	9
沉香	骨碎补	12
沉香	广藿香	12
沉香	桂枝	7
沉香	海金沙	4
沉香	何首乌	8
沉香	黑种草子	5
沉香	红参	11
沉香	红花	52
沉香	厚朴	35
沉香	胡黄连	4
沉香	胡椒	5
沉香	胡芦巴	6
沉香	花椒	6
沉香	化橘红	11
沉香	槐花	2
沉香	黄柏	4
沉香	黄连	14
沉香	黄芪	25
沉香	黄芩	24
沉香	鸡冠花	1
沉香	鸡血藤	1
沉香	蒺藜	3
沉香	姜黄	6
沉香	降香	30
沉香	芥子	1
沉香	金银花	1
沉香	荆芥	2
沉香	韭菜子	1
沉香	菊花	8
沉香	决明子	9
沉香	苦参	5
沉香	苦地丁	1
沉香	苦杏仁	6
沉香	款冬花	3
沉香	辣椒	1
沉香	莱菔子	5
沉香	连翘	5
沉香	莲子心	1
沉香	龙胆	3
沉香	龙眼肉	3
沉香	漏芦	1
沉香	芦荟	1
沉香	麻黄	12
沉香	马兜铃	1
沉香	马钱子	11
沉香	麦冬	12
沉香	玫瑰花	2
沉香	牡丹皮	10
沉香	木鳖子	1
沉香	木瓜	14
沉香	木通	1
沉香	木香	124
沉香	女贞子	1
沉香	胖大海	1
沉香	枇杷叶	2
沉香	蒲公英	3
沉香	牵牛子	5
沉香	前胡	2
沉香	羌活	13
沉香	青蒿	1
沉香	青皮	25
沉香	拳参	3
沉香	人参	36
沉香	忍冬藤	2
沉香	肉苁蓉	14
沉香	肉豆蔻	62
沉香	肉桂	56
沉香	乳香	43
沉香	三七	14
沉香	桑白皮	2
沉香	桑叶	4
沉香	砂仁	48
沉香	山慈菇	3
沉香	山柰	8
沉香	山楂	10
沉香	山茱萸	8
沉香	商陆	2
沉香	蛇床子	2
沉香	射干	1
沉香	升麻	5
沉香	生姜	1
沉香	石菖蒲	7
沉香	石斛	1
沉香	石韦	1
沉香	使君子	1
沉香	苏合香	8
沉香	锁阳	9
沉香	檀香	51
沉香	天冬	10
沉香	天花粉	2
沉香	天南星	3
沉香	天竺黄	27
沉香	葶苈子	8
沉香	土木香	11
沉香	威灵仙	6
沉香	乌药	31
沉香	吴茱萸	7
沉香	五加皮	2
沉香	五味子	10
沉香	西洋参	4
沉香	细辛	18
沉香	夏枯草	1
沉香	仙茅	2
沉香	香薷	1
沉香	香橼	3
沉香	小茴香	17
沉香	薤白	2
沉香	徐长卿	1
沉香	续断	12
沉香	玄参	15
沉香	延胡索	34
沉香	洋金花	1
沉香	益母草	11
沉香	益智	3
沉香	薏苡仁	2
沉香	茵陈	3
沉香	银柴胡	2
沉香	淫羊藿	11
沉香	鱼腥草	1
沉香	玉竹	2
沉香	郁金	19
沉香	远志	10
沉香	泽兰	2
沉香	泽泻	11
沉香	浙贝母	6
沉香	知母	2
沉香	栀子	18
沉香	枳壳	31
沉香	枳实	15
沉香	猪牙皂	6
沉香	竹茹	2
沉香	紫花地丁	2
沉香	紫苏梗	4
沉香	紫苏叶	10
沉香	紫苏子	3
陈皮	赤芍	31
陈皮	川贝母	41
陈皮	川楝子	16
陈皮	川木通	5
陈皮	川木香	4
陈皮	川乌	7
陈皮	川芎	126
陈皮	穿山龙	1
陈皮	刺五加	7
陈皮	大黄	82
陈皮	大蓟	2
陈皮	大青叶	6
陈皮	大蒜	1
陈皮	大枣	48
陈皮	大皂角	1
陈皮	丹参	38
陈皮	淡竹叶	5
陈皮	当归	197
陈皮	刀豆	1
陈皮	地骨皮	8
陈皮	地黄	63
陈皮	地榆	8
陈皮	丁公藤	3
陈皮	丁香	47
陈皮	冬瓜皮	1
陈皮	豆蔻	43
陈皮	独活	28
陈皮	杜仲	37
陈皮	杜仲叶	1
陈皮	鹅不食草	1
陈皮	番泻叶	1
陈皮	防风	72
陈皮	防己	2
陈皮	佛手	16
陈皮	附子	12
陈皮	覆盆子	9
陈皮	甘松	9
陈皮	甘遂	2
陈皮	干姜	30
陈皮	高良姜	21
陈皮	藁本	10
陈皮	葛根	30
陈皮	钩藤	22
陈皮	骨碎补	10
陈皮	瓜蒌	9
陈皮	广藿香	76
陈皮	桂枝	35
陈皮	海风藤	4
陈皮	何首乌	21
陈皮	红参	17
陈皮	红花	45
陈皮	厚朴	155
陈皮	胡黄连	3
陈皮	胡椒	4
陈皮	胡芦巴	6
陈皮	虎杖	7
陈皮	花椒	7
陈皮	化橘红	14
陈皮	槐花	6
陈皮	黄柏	31
陈皮	黄连	31
陈皮	黄芪	100
陈皮	黄芩	111
陈皮	鸡骨草	1
陈皮	鸡冠花	4
陈皮	鸡血藤	9
陈皮	积雪草	2
陈皮	蒺藜	6
陈皮	姜黄	10
陈皮	降香	8
陈皮	芥子	5
陈皮	金果榄	2
陈皮	金钱草	2
陈皮	金银花	24
陈皮	荆芥	50
陈皮	九里香	3
陈皮	韭菜子	2
陈皮	救必应	2
陈皮	菊花	19
陈皮	决明子	6
陈皮	苦参	3
陈皮	苦杏仁	105
陈皮	款冬花	37
陈皮	昆布	4
陈皮	辣椒	1
陈皮	莱菔子	38
陈皮	连钱草	3
陈皮	连翘	37
陈皮	莲子心	4
陈皮	龙胆	8
陈皮	龙眼肉	11
陈皮	芦根	4
陈皮	芦荟	3
陈皮	罗汉果	2
陈皮	麻黄	77
陈皮	马齿苋	3
陈皮	马兜铃	7
陈皮	马钱子	5
陈皮	麦冬	88
陈皮	蔓荆子	4
陈皮	玫瑰花	2
陈皮	密蒙花	3
陈皮	明党参	2
陈皮	墨旱莲	12
陈皮	牡丹皮	46
陈皮	木鳖子	3
陈皮	木瓜	28
陈皮	木蝴蝶	1
陈皮	木通	3
陈皮	木香	194
陈皮	南五味子	1
陈皮	牛蒡子	12
陈皮	女贞子	27
陈皮	胖大海	3
陈皮	枇杷叶	15
陈皮	平贝母	1
陈皮	蒲公英	11
陈皮	千里光	2
陈皮	牵牛子	28
陈皮	前胡	66
陈皮	茜草	7
陈皮	羌活	56
陈皮	青蒿	8
陈皮	青皮	72
陈皮	拳参	3
陈皮	人参	65
陈皮	人参叶	1
陈皮	忍冬藤	3
陈皮	肉苁蓉	29
陈皮	肉豆蔻	12
陈皮	肉桂	78
陈皮	乳香	28
陈皮	三七	13
陈皮	桑白皮	46
陈皮	桑叶	16
陈皮	砂仁	149
陈皮	山慈菇	2
陈皮	山豆根	1
陈皮	山柰	8
陈皮	山楂	163
陈皮	山茱萸	29
陈皮	蛇床子	3
陈皮	射干	3
陈皮	升麻	10
陈皮	生姜	47
陈皮	石菖蒲	23
陈皮	石斛	9
陈皮	石韦	2
陈皮	使君子	7
陈皮	苏合香	3
陈皮	锁阳	18
陈皮	檀香	24
陈皮	天冬	26
陈皮	天花粉	34
陈皮	天南星	16
陈皮	天竺黄	20
陈皮	葶苈子	17
陈皮	土木香	2
陈皮	威灵仙	11
陈皮	乌药	45
陈皮	吴茱萸	11
陈皮	五加皮	11
陈皮	五味子	70
陈皮	西洋参	10
陈皮	豨莶草	1
陈皮	细辛	23
陈皮	夏枯草	7
陈皮	仙茅	3
陈皮	香加皮	8
陈皮	香薷	17
陈皮	香橼	6
陈皮	小茴香	31
陈皮	小蓟	2
陈皮	薤白	1
陈皮	辛夷	2
陈皮	徐长卿	3
陈皮	续断	38
陈皮	玄参	31
陈皮	旋覆花	2
陈皮	鸭跖草	2
陈皮	延胡索	46
陈皮	洋金花	1
陈皮	野菊花	5
陈皮	益母草	27
陈皮	益智	3
陈皮	薏苡仁	26
陈皮	茵陈	12
陈皮	淫羊藿	21
陈皮	鱼腥草	9
陈皮	玉竹	16
陈皮	郁金	37
陈皮	芫花	1
陈皮	远志	52
陈皮	皂角刺	2
陈皮	泽兰	10
陈皮	泽泻	66
陈皮	浙贝母	36
陈皮	知母	27
陈皮	栀子	35
陈皮	蜘蛛香	1
陈皮	枳壳	123
陈皮	枳实	69
陈皮	猪牙皂	18
陈皮	竹茹	8
陈皮	紫草	2
陈皮	紫花地丁	1
陈皮	紫苏梗	7
陈皮	紫苏叶	92
陈皮	紫苏子	29
陈皮	紫菀	30
赤芍	川贝母	13
赤芍	川楝子	23
赤芍	川木通	4
赤芍	川木香	1
赤芍	川乌	10
赤芍	川芎	148
赤芍	穿山龙	1
赤芍	刺五加	6
赤芍	大黄	109
赤芍	大蓟	2
赤芍	大青叶	22
赤芍	大蒜	1
赤芍	大枣	1
赤芍	大皂角	2
赤芍	丹参	112
赤芍	淡竹叶	6
赤芍	当归	215
赤芍	地骨皮	8
赤芍	地黄	82
赤芍	地榆	9
赤芍	丁香	19
赤芍	豆蔻	9
赤芍	独活	28
赤芍	杜仲	14
赤芍	杜仲叶	2
赤芍	鹅不食草	2
赤芍	防风	86
赤芍	防己	4
赤芍	佛手	2
赤芍	浮萍	4
赤芍	附子	13
赤芍	覆盆子	3
赤芍	甘松	5
赤芍	干姜	6
赤芍	高良姜	8
赤芍	藁本	5
赤芍	葛根	38
赤芍	钩藤	10
赤芍	骨碎补	38
赤芍	瓜蒌	2
赤芍	广藿香	10
赤芍	广金钱草	3
赤芍	桂枝	35
赤芍	海风藤	10
赤芍	海金沙	3
赤芍	何首乌	24
赤芍	红参	11
赤芍	红花	145
赤芍	厚朴	10
赤芍	胡黄连	2
赤芍	胡椒	2
赤芍	虎杖	9
赤芍	花椒	7
赤芍	化橘红	8
赤芍	槐花	5
赤芍	槐角	4
赤芍	黄柏	55
赤芍	黄连	59
赤芍	黄芪	66
赤芍	黄芩	78
赤芍	鸡血藤	27
赤芍	积雪草	2
赤芍	蒺藜	8
赤芍	姜黄	15
赤芍	降香	18
赤芍	芥子	1
赤芍	金钱草	1
赤芍	金银花	66
赤芍	荆芥	29
赤芍	九里香	1
赤芍	韭菜子	1
赤芍	菊花	26
赤芍	决明子	9
赤芍	苦参	27
赤芍	苦地丁	2
赤芍	苦杏仁	10
赤芍	款冬花	1
赤芍	昆布	6
赤芍	辣椒	2
赤芍	莱菔子	7
赤芍	连翘	68
赤芍	莲子心	2
赤芍	蓼大青叶	2
赤芍	龙胆	4
赤芍	漏芦	8
赤芍	芦根	3
赤芍	芦荟	2
赤芍	络石藤	3
赤芍	麻黄	30
赤芍	马鞭草	2
赤芍	马齿苋	8
赤芍	马钱子	12
赤芍	麦冬	32
赤芍	蔓荆子	4
赤芍	玫瑰花	2
赤芍	密蒙花	2
赤芍	墨旱莲	10
赤芍	牡丹皮	63
赤芍	木鳖子	11
赤芍	木瓜	21
赤芍	木蝴蝶	5
赤芍	木通	8
赤芍	木香	49
赤芍	南五味子	1
赤芍	牛蒡子	25
赤芍	女贞子	12
赤芍	胖大海	2
赤芍	枇杷叶	1
赤芍	蒲公英	45
赤芍	千里光	2
赤芍	牵牛子	1
赤芍	前胡	9
赤芍	茜草	11
赤芍	羌活	51
赤芍	青蒿	4
赤芍	青皮	32
赤芍	青葙子	1
赤芍	拳参	2
赤芍	人参	33
赤芍	人参叶	1
赤芍	忍冬藤	13
赤芍	肉苁蓉	4
赤芍	肉豆蔻	1
赤芍	肉桂	49
赤芍	乳香	77
赤芍	三颗针	1
赤芍	三七	54
赤芍	桑白皮	5
赤芍	桑叶	5
赤芍	砂仁	9
赤芍	山慈菇	2
赤芍	山豆根	2
赤芍	山柰	3
赤芍	山楂	12
赤芍	山茱萸	5
赤芍	蛇床子	11
赤芍	射干	1
赤芍	升麻	4
赤芍	生姜	5
赤芍	石菖蒲	16
赤芍	石斛	5
赤芍	石韦	5
赤芍	水飞蓟	1
赤芍	苏合香	5
赤芍	锁阳	3
赤芍	檀香	9
赤芍	天冬	2
赤芍	天花粉	36
赤芍	天南星	10
赤芍	天竺黄	8
赤芍	土贝母	3
赤芍	土木香	1
赤芍	威灵仙	24
赤芍	乌药	41
赤芍	吴茱萸	5
赤芍	五加皮	10
赤芍	五味子	15
赤芍	豨莶草	1
赤芍	细辛	39
赤芍	夏枯草	19
赤芍	仙茅	1
赤芍	香加皮	6
赤芍	香薷	1
赤芍	香橼	1
赤芍	小茴香	10
赤芍	小蓟	2
赤芍	薤白	5
赤芍	辛夷	1
赤芍	徐长卿	4
赤芍	续断	38
赤芍	玄参	72
赤芍	旋覆花	1
赤芍	延胡索	61
赤芍	洋金花	2
赤芍	野菊花	7
赤芍	益母草	26
赤芍	薏苡仁	7
赤芍	茵陈	7
赤芍	银柴胡	2
赤芍	淫羊藿	18
赤芍	鱼腥草	1
赤芍	玉竹	5
赤芍	郁金	25
赤芍	远志	13
赤芍	皂角刺	13
赤芍	泽兰	22
赤芍	泽泻	40
赤芍	浙贝母	12
赤芍	知母	16
赤芍	栀子	43
赤芍	枳壳	31
赤芍	枳实	9
赤芍	猪牙皂	3
赤芍	竹茹	1
赤芍	紫草	6
赤芍	紫花地丁	10
赤芍	紫苏梗	1
赤芍	紫苏叶	1
赤芍	紫苏子	2
赤芍	紫菀	2
川贝母	川芎	8
川贝母	大黄	13
川贝母	大青叶	2
川贝母	大枣	2
川贝母	丹参	4
川贝母	淡竹叶	2
川贝母	当归	20
川贝母	灯心草	1
川贝母	地骨皮	7
川贝母	地黄	27
川贝母	丁香	2
川贝母	豆蔻	4
川贝母	独活	1
川贝母	杜仲	6
川贝母	防风	10
川贝母	浮萍	1
川贝母	干姜	5
川贝母	葛根	8
川贝母	钩藤	14
川贝母	瓜蒌	2
川贝母	广藿香	2
川贝母	桂枝	3
川贝母	何首乌	2
川贝母	红参	4
川贝母	红花	2
川贝母	厚朴	11
川贝母	化橘红	10
川贝母	槐花	1
川贝母	黄柏	1
川贝母	黄连	12
川贝母	黄芪	18
川贝母	黄芩	33
川贝母	鸡冠花	1
川贝母	蒺藜	1
川贝母	芥子	3
川贝母	金银花	8
川贝母	荆芥	7
川贝母	菊花	4
川贝母	苦参	1
川贝母	苦杏仁	46
川贝母	款冬花	22
川贝母	莱菔子	3
川贝母	连翘	10
川贝母	龙眼肉	1
川贝母	芦根	2
川贝母	罗汉果	1
川贝母	麻黄	33
川贝母	马兜铃	7
川贝母	麦冬	45
川贝母	密蒙花	3
川贝母	牡丹皮	10
川贝母	木瓜	1
川贝母	木蝴蝶	3
川贝母	木通	3
川贝母	木香	12
川贝母	牛蒡子	6
川贝母	枇杷叶	27
川贝母	蒲公英	1
川贝母	牵牛子	2
川贝母	前胡	23
川贝母	羌活	13
川贝母	青蒿	4
川贝母	青皮	2
川贝母	拳参	2
川贝母	人参	9
川贝母	肉苁蓉	2
川贝母	肉豆蔻	1
川贝母	肉桂	3
川贝母	乳香	4
川贝母	三七	4
川贝母	桑白皮	26
川贝母	桑叶	8
川贝母	砂仁	8
川贝母	山柰	1
川贝母	山楂	5
川贝母	山茱萸	3
川贝母	射干	4
川贝母	生姜	3
川贝母	石菖蒲	6
川贝母	石斛	4
川贝母	锁阳	1
川贝母	檀香	2
川贝母	天冬	13
川贝母	天花粉	14
川贝母	天南星	2
川贝母	天竺黄	21
川贝母	葶苈子	12
川贝母	五味子	34
川贝母	西洋参	3
川贝母	细辛	11
川贝母	夏枯草	1
川贝母	小茴香	2
川贝母	薤白	2
川贝母	辛夷	2
川贝母	续断	2
川贝母	玄参	25
川贝母	旋覆花	4
川贝母	延胡索	5
川贝母	益母草	1
川贝母	薏苡仁	2
川贝母	茵陈	1
川贝母	鱼腥草	4
川贝母	郁金	1
川贝母	远志	8
川贝母	泽泻	2
川贝母	浙贝母	3
川贝母	知母	23
川贝母	栀子	6
川贝母	枳壳	21
川贝母	枳实	6
川贝母	猪牙皂	1
川贝母	竹茹	3
川贝母	紫草	1
川贝母	紫苏梗	3
川贝母	紫苏叶	19
川贝母	紫苏子	19
川贝母	紫菀	14
川楝子	川木香	1
川楝子	川芎	10
川楝子	垂盆草	2
川楝子	大黄	13
川楝子	大青叶	7
川楝子	大枣	3
川楝子	丹参	31
川楝子	当归	29
川楝子	地黄	11
川楝子	地榆	2
川楝子	丁香	14
川楝子	豆蔻	5
川楝子	独活	2
川楝子	杜仲	4
川楝子	杜仲叶	1
川楝子	防风	4
川楝子	佛手	4
川楝子	附子	3
川楝子	覆盆子	2
川楝子	甘松	1
川楝子	干姜	1
川楝子	藁本	2
川楝子	葛根	1
川楝子	骨碎补	1
川楝子	桂枝	2
川楝子	海金沙	4
川楝子	何首乌	3
川楝子	黑种草子	1
川楝子	红参	1
川楝子	红花	22
川楝子	厚朴	8
川楝子	胡黄连	6
川楝子	胡芦巴	2
川楝子	虎杖	2
川楝子	黄柏	10
川楝子	黄连	5
川楝子	黄芪	7
川楝子	黄芩	9
川楝子	鸡骨草	2
川楝子	鸡血藤	4
川楝子	蒺藜	5
川楝子	姜黄	2
川楝子	降香	6
川楝子	金钱草	2
川楝子	金银花	5
川楝子	荆芥	2
川楝子	韭菜子	1
川楝子	菊花	3
川楝子	决明子	7
川楝子	苦参	16
川楝子	苦地丁	2
川楝子	苦杏仁	3
川楝子	款冬花	3
川楝子	昆布	2
川楝子	莱菔子	1
川楝子	连翘	3
川楝子	龙胆	1
川楝子	漏芦	1
川楝子	麻黄	2
川楝子	马钱子	2
川楝子	麦冬	16
川楝子	玫瑰花	2
川楝子	密蒙花	1
川楝子	牡丹皮	8
川楝子	木鳖子	1
川楝子	木通	1
川楝子	木香	34
川楝子	闹羊花	1
川楝子	女贞子	1
川楝子	枇杷叶	1
川楝子	蒲公英	11
川楝子	前胡	2
川楝子	茜草	6
川楝子	羌活	3
川楝子	青蒿	1
川楝子	青皮	8
川楝子	青葙子	3
川楝子	拳参	2
川楝子	人参	6
川楝子	忍冬藤	6
川楝子	肉苁蓉	3
川楝子	肉豆蔻	12
川楝子	肉桂	13
川楝子	乳香	4
川楝子	三七	6
川楝子	砂仁	8
川楝子	山柰	4
川楝子	山楂	4
川楝子	山茱萸	1
川楝子	蛇床子	1
川楝子	生姜	1
川楝子	石菖蒲	2
川楝子	石斛	3
川楝子	石韦	1
川楝子	使君子	1
川楝子	檀香	12
川楝子	天冬	1
川楝子	天南星	1
川楝子	土木香	10
川楝子	威灵仙	1
川楝子	乌药	5
川楝子	吴茱萸	3
川楝子	五味子	9
川楝子	细辛	5
川楝子	香加皮	2
川楝子	香橼	2
川楝子	小茴香	6
川楝子	徐长卿	1
川楝子	续断	5
川楝子	玄参	4
川楝子	延胡索	35
川楝子	野菊花	2
川楝子	益母草	1
川楝子	益智	3
川楝子	薏苡仁	2
川楝子	茵陈	7
川楝子	淫羊藿	1
川楝子	鱼腥草	2
川楝子	玉竹	4
川楝子	郁金	9
川楝子	远志	5
川楝子	月季花	1
川楝子	皂角刺	3
川楝子	泽兰	5
川楝子	泽泻	5
川楝子	浙贝母	4
川楝子	知母	2
川楝子	栀子	26
川楝子	枳壳	14
川楝子	枳实	1
川楝子	紫草	3
川楝子	紫花地丁	4
川楝子	紫苏梗	2
川木通	川芎	4
川木通	大黄	10
川木通	大青叶	1
川木通	丹参	1
川木通	淡竹叶	3
川木通	当归	5
川木通	灯心草	3
川木通	地骨皮	2
川木通	地黄	7
川木通	丁香	3
川木通	豆蔻	1
川木通	独活	1
川木通	防风	5
川木通	甘松	2
川木通	葛根	2
川木通	钩藤	1
川木通	骨碎补	2
川木通	广藿香	4
川木通	广金钱草	2
川木通	桂枝	1
川木通	海金沙	1
川木通	红花	4
川木通	厚朴	4
川木通	虎杖	2
川木通	花椒	1
川木通	槐花	2
川木通	黄柏	2
川木通	黄连	4
川木通	黄芪	6
川木通	黄芩	8
川木通	积雪草	1
川木通	金钱草	1
川木通	金银花	4
川木通	荆芥	5
川木通	韭菜子	1
川木通	苦参	3
川木通	连翘	3
川木通	龙胆	2
川木通	麻黄	1
川木通	墨旱莲	1
川木通	牡丹皮	1
川木通	木瓜	2
川木通	木香	6
川木通	牛蒡子	1
川木通	女贞子	1
川木通	蒲公英	1
川木通	千里光	2
川木通	前胡	4
川木通	茜草	2
川木通	羌活	2
川木通	青蒿	3
川木通	青皮	1
川木通	人参	1
川木通	肉豆蔻	1
川木通	肉桂	1
川木通	乳香	2
川木通	桑白皮	2
川木通	桑叶	2
川木通	砂仁	2
川木通	山楂	4
川木通	蛇床子	1
川木通	射干	1
川木通	升麻	2
川木通	石菖蒲	1
川木通	石斛	1
川木通	石韦	1
川木通	檀香	1
川木通	天花粉	3
川木通	天竺黄	1
川木通	威灵仙	1
川木通	乌药	1
川木通	五味子	1
川木通	细辛	2
川木通	香加皮	1
川木通	香薷	3
川木通	小茴香	2
川木通	辛夷	3
川木通	续断	2
川木通	玄参	4
川木通	旋覆花	2
川木通	野菊花	1
川木通	薏苡仁	3
川木通	茵陈	4
川木通	皂角刺	1
川木通	泽兰	3
川木通	泽泻	8
川木通	浙贝母	1
川木通	知母	2
川木通	栀子	11
川木通	枳壳	1
川木通	枳实	3
川木通	猪牙皂	1
川木通	紫花地丁	1
川木通	紫苏梗	1
川木通	紫苏叶	1
川木香	川乌	1
川木香	川芎	1
川木香	大黄	3
